Título,Data,URL,Conteudo
Salvador terá escolas bilíngue e para crianças com transtorno do espectro autista,02/02/2023,https://uniaobrasil.org.br/blog/2023/02/02/salvador-tera-escolas-bilingue-e-para-criancas-com-transtorno-do-espectro-autista/,"O prefeito de Salvador, Bruno Reis (União Brasil), anunciou nesta quinta-feira (2), que implantará a Escola Infantil Bilíngue e a primeira Escola TEA, uma unidade especializada em atender crianças com Transtorno do Espectro Autista. O gestor também afirmou que 2023 será um ano definitivo para mitigar os efeitos da pandemia na educação, como a defasagem e o aumento da evasão escolar.“Sabemos que um dos piores efeitos da pandemia no Brasil, e no mundo, foi a defasagem no aprendizado e o aumento da evasão escolar. Nós não vamos aceitar isso. Para mitigar os danos, precisamos acelerar ainda mais as transformações em curso. Colocar todas as estruturas da Prefeitura no aprimoramento da escola. Para tornar as práticas em sala de aula mais atrativas, o currículo mais conectado à tecnologia e o aluno focado desde cedo na construção do seu futuro”, discursou.A Escola TEA visa ampliar as ações de ensino inclusivo da capital baiana e o projeto da Escola Infantil Bilíngue visa ofertar aos alunos da rede municipal o contato com línguas estrangeiras ainda na primeira infância, facilitando o aprendizado. “Tanto na creche como na pré-escola, nossas crianças vão passar a aprender em espanhol e em inglês, tendo assim a chance de ganhar aquela fluência natural num idioma estrangeiro que só a primeira infância permite”, disse.Educação DigitalBruno Reis destacou ainda a implantação de um inédito programa de Educação Digital em Salvador, com a entrega de 106 mil tablets com chip de conexão à internet para cada estudante do 1º ao 9º ano da rede municipal e a entrega de 8 mil chromebooks com chips para professores. Além disso, a distribuição de kits multimídia, assegurando um ambiente virtual de aprendizagem dentro e fora da escola.“Estamos ensinando às nossas crianças letramento digital, programação e até como produzir games. Como filho de professora, bem sei o quanto a educação oferece perspectivas de ascensão social para os filhos de família pobre. Para mim, a educação é uma verdadeira obsessão”, afirmou Bruno Reis.O prefeito aproveitou a oportunidade para citar entregas feitas no seu mandato. Foram 12 novas escolas construídas, mais a reforma e ampliação de outras 143. “Temos 15 novas em construção e outras 21 a iniciar. Salvador terá, até o fim do meu mandato, 48 escolas construídas. Ou seja, nossa cidade vai contar com uma nova escola a cada mês. Hoje, Salvador tem 85% da estrutura física renovada. Ao final do meu mandato chegará a quase 100%”, disse."
"Ajuste fiscal e melhoria da logística criaram credibilidade para investir em Mato Grosso, afirma Mauro Mendes",02/02/2023,https://uniaobrasil.org.br/blog/2023/02/02/ajuste-fiscal-e-melhoria-da-logistica-criaram-credibilidade-para-investir-em-mato-grosso-afirma-mauro-mendes/,"Em evento com investidores, governador do Mato Grosso destacou que Estado criou condições para atrais investimentos e empregosDurante o evento “XP Agro Conference”, em São Paulo, o governador Mauro Mendes (União Brasil) afirmou que o ajuste fiscal conquistado pelo Estado, bem como a melhoria na logística, são os principais fatores que levaram Mato Grosso a criar ambiência de negócios e atração de robustos investimentos privados.Mauro Mendes participou, nesta quarta-feira (1º), do painel “Infraestrutura, Logística e Trading do Agro”, junto do CEO da Rumo S/A, Beto Abreu; do chairman da Keppler Weber, Marcelo Lima; e do CEO da Alvean, Paulo Roberto de Souza.“Quando você tem equilíbrio fiscal, passa confiança. Ninguém investe em lugares onde o estado está desequilibrado, onde o Governo tem as contas atrapalhadas, pois é um ambiente de instabilidade e podem vir surpresas tributárias a qualquer momento, e isso afasta o investidor”, afirmou o governador, ao lembrar que em 2019 pegou um estado praticamente quebrado e conseguiu consertar as finanças já no primeiro ano de gestão.Além das contas em dia, de acordo com Mauro Mendes, as fortes ações em todas as áreas, especialmente na Infraestrutura, também colaboraram para que Mato Grosso recebesse investimentos do setor privado e passasse a ostentar o título de Estado com menor desemprego do país.“Investimos 19,6% da nossa receita em 2022. Estamos entre os estados brasileiros que mais investem. Com isso, a gente tem uma agenda forte de infraestrutura, que sempre foi o principal gargalo de Mato Grosso. Somente em asfalto novo, entregamos 2.500 km nos últimos quatro anos”, mencionou o gestor às dezenas de investidores presentes no evento.Para Mauro Mendes, outra ação que tem contribuído para a credibilidade do setor privado em Mato Grosso são as medidas tomadas pelo Governo para reduzir a burocracia e “destravar” projetos estruturantes, a exemplo da 1ª Ferrovia Estadual.Essa ferrovia vai ligar Rondonópolis a Cuiabá e também Rondonópolis a Nova Mutum e Lucas do Rio Verde, se conectando à malha nacional até chegar ao Porto de Santos (SP).“É preciso destravar o setor privado, para que ele possa fazer os investimentos. E foi exatamente o que aconteceu no caso da Rumo, que está construindo uma ferrovia que deve custar quase R$ 15 bilhões. Articulamos o destravamento dessa ferrovia na Assembleia e a empresa agora já está em obras. É um importante investimento logístico para o meu estado e para o Brasil. Esse é apenas um exemplo de dezenas de outros aonde o papel do setor público é regulatório, é licenciatório”, citou.Mauro Mendes ressaltou que levou essa demanda de “destravar” obras ao presidente Luiz Inácio Lula da Silva em reunião realizada com governadores na última semana.“Falei ao presidente Lula que se o Governo Federal atualizar o marco legal de licenciamento, vai destravar dezenas e centenas de projetos. Há muitos projetos em todo o país atolados na burocracia. Isso depende de vontade e determinação, e se houver isso a economia pode crescer de 4% a 5% só com essas medidas”, finalizou.| Com informações da Secretaria de Comunicação do Governo de Mato Grosso"
Goiás lidera geração de emprego no Centro-Oeste em 2022,02/02/2023,https://uniaobrasil.org.br/blog/2023/02/02/goias-lidera-geracao-de-emprego-no-centro-oeste-em-2022/,"Estado criou 87 mil vagas de emprego com carteira assinada no ano passado, reflexo dos bons resultados, principalmente, nos setores de serviços e comércioGoiás encerrou o ano de 2022 com saldo positivo de 87.719 postos de trabalho formais com carteira assinada, números que garantiram ao Estado a liderança da geração de emprego em toda a região Centro-Oeste. Administrado por Ronaldo Caiado (União Brasil), Goiás obteve saldo positivo ao longo de quase todo o ano, fator que demonstrou a força e a importância dos setores de serviços e comércio para a economia.Somente o primeiro, que engloba, por exemplo, prestação de serviços como segurança, limpeza, finanças e turismo, gerou 47.453 vagas de trabalho formais em 2022. Em segundo lugar, o comércio gerou 16.443 oportunidades. Na sequência estão indústria, com 9.024 vagas; construção, com 8.826; e a agropecuária, com 5.943 vagas.Para o governador Ronaldo Caiado, Goiás está no caminho certo ao aliar políticas de transferência de renda e de incentivo ao emprego, por meio de qualificação profissional e apoio às empresas e ao cooperativismo.“Por mais que tenhamos transferência de renda, isso não vai levar nunca ao combate com eficiência da pobreza. O que tira o cidadão da dependência é o emprego, a dignidade, o salário próprio, poder sustentar sua família”, afirmou.| Com informações da Secretaria de Comunicação do Governo de Goiás"
Rodrigo Cunha é eleito Segundo Vice-Presidente do Senado,01/02/2023,https://uniaobrasil.org.br/blog/2023/02/01/rodrigo-cunha-e-eleito-segundo-vice-presidente-do-senado-2/,"O senador Rodrigo Cunha (AL) foi eleito, nesta quarta-feira (1º), como segundo vice-presidente da Mesa Diretora do Senado Federal. A atuação no cargo prevê a substituição do presidente e do primeiro vice-presidente em casos de falta ou impedimentos.Neste contexto, caberá ao parlamentar convocar e presidir as sessões da Casa e as sessões conjuntas do Congresso Nacional, dar posse aos senadores e fazer comunicação de interesse do Senado e do país, a qualquer momento, no Plenário. Designar a Ordem do Dia das sessões deliberativas (definir os projetos que devem ir a votação, de acordo com as regras regimentais) e retirar matéria de pauta para cumprimento de despacho, correção de erro ou omissão no avulso eletrônico e para sanar falhas da instrução, além de decidir as questões de ordem.Também está prevista a possibilidade de decisão sobre a impugnação das proposições que lhe pareçam contrárias à Constituição, às leis, ou ao regimento, ressalvado ao autor recurso para o Plenário, que decidirá após audiência da Comissão de Constituição, Justiça e Cidadania (CCJ).O senador Rodrigo Cunha foi o deputado estadual mais votado de Alagoas no pleito de 2014, quando recebeu 60.759 votos. Em 2019, chegou ao Senado para cumprir seu primeiro mandato como parlamentar da Casa. Para o biênio de 2021 e 2022, foi eleito presidente da Comissão de Ciência, Tecnologia, Inovação, Comunicação e Informática.| Com informações da Agência Senado"
Conheça os Senadores do União Brasil,01/02/2023,https://uniaobrasil.org.br/blog/2023/02/01/conheca-os-senadores-do-uniao-brasil/,"Nesta quarta-feira (1º), os senadores que exercerão seus mandatos a partir da 57ª  Legislatura tomaram posse no Congresso Nacional. Com a chegada de cinco novos parlamentares, o União Brasil no Senado vai contar com 10 representantes na Casa.Ex-presidente do Congresso Nacional, Davi Alcolumbre foi reeleito no Amapá. No Paraná, Sergio Moro ficou com a vaga, assim como Efraim Filho, na Paraíba. Professora Dorinha e Alan Rick serão os representantes do Tocantins e do Acre, respectivamente.Além dos eleitos, os senadores Jayme Campos (MT), Marcio Bittar (AC), Rodrigo Cunha (AL) e Soraya Thronicke (MS) têm mandato até 2027.É papel do senador legislar, fiscalizar, autorizar, julgar e aprovar autoridades indicadas para exercer cargos específicos – verificando se os nomes escolhidos preenchem requisitos constitucionais. Conhecido como Casa Revisora, o Senado também carrega a prerrogativa de rever e avaliar propostas de projetos que tramitam no Congresso Nacional e já foram apreciados pela Câmara dos Deputados.Além disso, é nesta Casa Legislativa que são julgados os possíveis crimes de responsabilidade cometidos por membros do Executivo Federal, do Supremo Tribunal Federal, do Conselho Nacional de Justiça, do Conselho Nacional do Ministério Público, do Procurador-Geral da República e do Advogado-Geral da União.Conheça os nossos Senadores:AcreALAN RICKMÁRCIO BITTARAlagoasRODRIGO CUNHAAmapáDAVI ALCOLUMBREMato GrossoJAYME CAMPOSMato Grosso do SulSORAYA THRONICKETocantinsPROFESSORA DORINHA ParaíbaEFRAIM FILHOParanáSERGIO MORO"
Conheça os Deputados Federais do União Brasil,01/02/2023,https://uniaobrasil.org.br/blog/2023/02/01/conheca-os-deputados-federais-do-uniao-brasil/,"Nesta quarta-feira (1º), os deputados federais que exercerão seus mandatos na 57ª  Legislatura tomaram posse no Congresso Nacional. O União Brasil conta com 59 representantes na Casa.Bahia, Rio de Janeiro e São Paulo têm as maiores bancadas, com seis parlamentares cada. Ceará, Paraná e Rondônia aparecem com quatro em cada estado, seguido de Acre, Minas Gerais e Pernambuco, com três deputados por Unidade da Federação.Há ainda representantes eleitos nos estados de Alagoas, Amazonas, Goiás, Maranhão, Mato Grosso, Pará, Paraíba, Rio Grande do Norte, Rio Grande do Sul, Roraima, Sergipe e Tocantins.É papel do deputado federal legislar e fiscalizar. Os parlamentares que ocupam cargos na Câmara dos Deputados podem alterar, revogar e propor novas leis. Também é responsabilidade dos membros desta Casa discutir e votar medidas provisórias protocoladas pelo Poder Executivo, apreciar o orçamento da União, e fiscalizar a execução dos recursos públicos pelos demais órgãos.Conheça nossos Deputados Federais: AcreCORONEL ULYSSESDR EDUARDO VELLOSOMEIRE SERAFIMAlagoasALFREDO GASPARAmazonasFAUSTO SANTOS JRSAULLO VIANNABahiaARTHUR MAIADEPUTADO DALELMAR NASCIMENTOJOSÉ ROCHALEUR LOMANTO JRPAULO AZICearáDANILO FORTEDAYANY DO CAPITÃOFERNANDA PESSOAMOSES RODRIGUESGoiásDR ZACHARIAS CALILSILVYE ALVESMaranhãoJUSCELINO FILHO (Ministro das Comunicações)DR. BENJAMIN (Suplente)PEDRO LUCAS FERNANDESMinas GeraisDELEGADO MARCELO FREITASRAFAEL SIMOESRODRIGO DE CASTROMato GrossoCORONEL ASSISFÁBIO GARCIAParáCELSO SABINOParaíbaDR. DAMIÃOPernambucoFERNANDO FILHOLUCIANO BIVARMENDONÇA FILHOParanáDELEGADO MATHEUS LAIOLAFELIPE FRANCISCHINIGERALDO MENDESPADOVANIRio de JaneiroCHIQUINHO BRAZÃODANI CUNHADANIELA CARNEIRO (Ministra do Turismo)RENATO ABRÃO (Suplente)JUNINHO DO PNEUMARCOS SOARESMURILLO GOUVEARio Grande de NorteBENES LEOCÁDIOPAULINHO FREIRERondôniaCRISTIANE LOPESDR FERNANDO MÁXIMOLEBRÃOMAURÍCIO CARVALHORoraimaNICOLETTIPASTOR DINIZRio Grande do SulLUIZ CARLOS BUSATOSanta CatarinaFABIO SCHIOCHETSergipeRODRIGO VALADARESYANDRA MOURASão PauloALEXANDRE LEITEDAVID SOARESFELIPE BECARIKIM KATAGUIRIFERNANDO MARANGONIROSÂNGELA MOROTocantinsCARLOS GAGUIM"
Efraim Filho é o novo líder da bancada do União Brasil no Senado,01/02/2023,https://uniaobrasil.org.br/blog/2023/02/01/efraim-filho-e-o-novo-lider-da-bancada-do-uniao-brasil-no-senado/,"O paraibano Efraim Filho é o novo líder do União Brasil no Senado. Já em seu primeiro mandato como senador da República, o parlamentar conquistou a confiança de seus pares e, nesta segunda-feira (30), foi escolhido, por unanimidade, líder da bancada na Casa.Ex-deputado federal por quatro mandatos, Efraim Filho liderará os dez senadores do União pelos próximos dois anos, conduzindo votações e discussões acordadas pelo partido tanto no plenário como em comissões e reuniões de líderes.Efraim Filho tem uma longa história com a política. Seu primeiro mandato como deputado federal foi em 2006 e por três vezes foi líder do partido (então Democratas) na Câmara dos Deputados. Também foi, por quatro vezes, coordenador da bancada paraibana no Congresso Nacional e ainda hoje é presidente da Frente Parlamentar do Comércio, Serviços e Empreendedorismo (FSC).Suas principais bandeiras estão ligadas à simplificação da reforma tributária – sem gerar mais impostos ao cidadão -, ao empreendedorismo, ao turismo sustentável, entre outros. “Recebo com bastante alegria e sensatez a missão de ser líder do União no Senado. Agradeço a confiança e apoio dos meus amigos parlamentares, na certeza de que seguiremos trabalhando juntos no partido”, assegurou."
Luciano Bivar é reeleito para Primeira-Secretaria da Câmara dos Deputados,01/02/2023,https://uniaobrasil.org.br/blog/2023/02/01/luciano-bivar-e-reeleito-para-primeira-secretaria-da-camara-dos-deputados/,"O presidente nacional do União Brasil, deputado federal Luciano Bivar (PE), foi reeleito para o cargo de Primeiro-Secretário da Mesa Diretora da Câmara dos Deputados nesta quarta-feira (1º). Pelos próximos dois anos, Bivar será o responsável pelo gerenciamento do orçamento da Casa Legislativa.Com a atribuição, Luciano Bivar terá a responsabilidade de interpretar o ordenamento jurídico de pessoal e dos serviços administrativos da Câmara. Além disso, o parlamentar também vai decidir sobre a execução de recursos administrativos, credenciamento de assessores, imprensa e empresas prestadoras de serviço à Casa, e pelo envio de requerimentos de informação a ministros.Luciano Bivar está em seu quarto mandato parlamentar na Câmara dos Deputados. Durante atuação no Legislativo, o presidente do União Brasil Nacional participou das Comissões Permanentes de Constituição, Justiça e Cidadania, Finanças e Tributação, Viação e Transportes e as Comissões Especiais de criação do Imposto Único Federal (IUF), da Agência Nacional de Aviação Civil e da Previdência Complementar.Para Bivar, a melhor opção para promover a justiça fiscal e tributária do país é a implantação do Imposto Único Federal (IUF), bandeira defendida pelo deputado federal desde o início da sua atuação no Congresso Nacional."
Hospital Municipal de Salvador vai oferecer novos serviços de alta complexidade,30/01/2023,https://uniaobrasil.org.br/blog/2023/01/30/hospital-municipal-de-salvador-vai-oferecer-novos-servicos-de-alta-complexidade/,"A partir de agora, os moradores da capital baiana contarão com o acesso aos novos serviços de Ortopedia de Alta Complexidade no Hospital Municipal de Salvador (HMS), na Boca da Mata. Com o investimento da gestão municipal, administrada pelo prefeito Bruno Reis (União Brasil), serão ofertadas 20 cirurgias de ombro e outras 50 de joelho via artroscopia por mês no local.A unidade também ampliou o Serviço de Neurologia, possibilitando assim a inclusão da realização de cirurgias de coluna no hospital. Outro procedimento importante que será incrementado é o de cirurgia pediátrica eletiva. No total, serão 60 procedimentos cirúrgicos de média complexidade que passam a ser realizados na unidade.“Anteriormente, tínhamos a pactuação para realização apenas para cirurgias de urgência e emergência infantil. Com o investimento realizado, vamos ter a oportunidade de incluir os procedimentos cirúrgicos infantis, bem como, destinar a estrutura moderna e os equipamentos de ponta disponíveis no HMS para realizar as cirurgias de ombro, joelho e coluna para os beneficiários do SUS do nosso estado”, destacou o secretário municipal da Saúde (SMS), Decio Martins.O investimento na implementação dos serviços no HMS inclui ainda a ampliação do rol de procedimentos urológicos endoscópicos na unidade hospitalar. Além disso, um novo tomógrafo dará maior agilidade para realização dos procedimentos diagnósticos de imagem nas unidades de urgência e emergência.| Com informações da Secretaria de Comunicação da Prefeitura de Salvador"
O União Brasil parabeniza São Paulo pelos seus 469 anos,25/01/2023,https://uniaobrasil.org.br/blog/2023/01/25/o-uniao-brasil-parabeniza-sao-paulo-pelos-seus-469-anos/,"São Paulo completa hoje 469 anos. Nenhuma cidade do país agrega tantos sotaques, etnias, credos e origens como a capital paulista.É esta união que faz com que a metrópole de 12 milhões de habitantes esteja na vanguarda econômica e cultural do continente.A São Paulo multicultural fala em vários sotaques, dança em muitos ritmos. Com seus monumentos, museus, parques, memoriais e eventos, restaurantes, hotéis, casas de shows, é a cidade que nunca dorme.Parabéns, São Paulo! O União Brasil e o União Brasil São Paulo têm orgulho de ajudar a construir esta história."
Lideranças do União Brasil repudiam atos antidemocráticos,08/01/2023,https://uniaobrasil.org.br/blog/2023/01/08/liderancas-do-uniao-brasil-repudiam-atos-antidemocraticos/,"As principais lideranças do União Brasil criticaram as invasões e depredações ao Congresso Nacional, ao Supremo Tribunal Federal e ao Palácio do Planalto, ocorridas neste domingo (8), em Brasília.O presidente nacional, Luciano Bivar, afirmou em nota oficial que o “Estado Democrático de Direito sofreu um gravíssimo e inadmissível ataque” e condenou os atos antidemocráticos. Ressaltou que “a democracia é soberana e inegociável” e que “cobrará das autoridades competentes a punição de todos os criminosos envolvidos”.O secretário-geral, ACM Neto, classificou as cenas de vandalismo como “vergonhosas e injustificáveis” e declarou que “na política, oposição precisa ser feita com responsabilidade, respeito às instituições e à democracia”. “Baderna, violência e radicalismo devem ser tratados como merecem: com o rigor da lei”, completa ele.Líder do União Brasil no Senado, Davi Alcolumbre reiterou que ações criminosas “devem sofrer o rigor da lei e merecem o repúdio e a desaprovação de todos os líderes com espírito público e responsabilidade”. E finaliza dizendo que “a democracia, como nosso maior patrimônio, deve ser respeitada e protegida”.O governador do Amazonas, Wilson Lima, repudiou as ocupações ilegais nas sedes dos Poderes e salientou que “é preciso respeitar a democracia”. Acrescenta em nota publicadas nas redes sociais que o “momento é de união e paz para o Brasil avançar”. Discurso semelhante ao do governador de Goiás, Ronaldo Caiado, que tratou o ocorrido de hoje na capital federal como “tentativa da barbárie se sobrepor às nossas instituições democráticas”.Outros representantes da bancada federal na Câmara, no Senado e representantes partidários também manifestaram-se sobre o atentado à democracia:Mendonça Filho (PE) — Deputado Federal eleito e ex-ministro da Educação:https://twitter.com/mendoncafilho/status/1612182021089935362?s=48&t=RZqCpgkZCMf8SPNFBMKhwQFernando Filho (PE) — Deputado Federal reeleito e ex-ministro de Minas e Energia:https://www.instagram.com/p/CnKu0oop-xw/?igshid=YmMyMTA2M2Y=Juscelino Filho — Ministro das Comunicações:https://twitter.com/depjuscelino/status/1612185304550543361?Júnior Bozzella (SP) — Deputado Federal:https://www.instagram.com/reel/CnKnESlvVKW/?igshid=YmMyMTA2M2Y%3DEfraim Filho (PB) — Senador eleito:https://twitter.com/efraimfilho/status/1612192620092047364?s=48&t=JEvaoVyJjUbWoVPspiqBlgBenes Leocádio (RN) — Deputado Federal:https://www.instagram.com/p/CnKzZeOPIKB/?igshid=YmMyMTA2M2Y=Bruno Reis (BA) — Prefeito de Salvador:https://www.instagram.com/p/CnKyKlgpCLj/?igshid=YmMyMTA2M2Y=Rodrigo Cunha (AL) — Senador:https://www.instagram.com/p/CnKwmAXvUms/?igshid=YmMyMTA2M2Y=Soraya Thronicke (MS) — Senadora:https://twitter.com/SorayaThronicke/status/1612165241252577282Rosângela Moro (SP) — Deputada federal eleita:https://twitter.com/rosangelamorosp/status/1612179924068040705Sergio Moro (PR) — Senador eleito:https://twitter.com/SF_Moro/status/1612168054271627270Felipe Rigoni (ES) — Deputado Federal:https://twitter.com/rigoni_felipe/status/1612171088263532544Julian Lemos (PB) — Deputado Federal:https://twitter.com/JulianLemosopb1/status/1612172559402897411Henrique Mandetta (MS) — Ex-ministro da Saúdehttps://twitter.com/mandetta/status/1612207977930407937Lucas Moreno (BA) — Presidente do União Jovem do Brasilhttps://www.instagram.com/p/CnKhrOgJ2NE/"
"“A democracia é soberana e inegociável, isso jamais deve retroceder no Brasil”, destaca Luciano Bivar",08/01/2023,https://uniaobrasil.org.br/blog/2023/01/08/a-democracia-e-soberana-e-inegociavel-isso-jamais-deve-retroceder-no-brasil-destaca-luciano-bivar/,"O Estado Democrático de Direito sofreu um gravíssimo e inadmissível ataque neste domingo (8).A invasão de golpistas ao Congresso Nacional, ao Supremo Tribunal Federal e ao Palácio do Planalto provam que a irresponsabilidade e a conspiração contra a democracia não podem ser toleradas.O União Brasil condena esta ação terrorista e cobrará das autoridades competentes a punição de todos os criminosos envolvidos.A democracia é soberana e inegociável, e isso jamais deve retroceder no Brasil.Luciano Caldas BivarPresidente Nacional do União Brasil"
Segurança pública: Governo de MT entrega R$ 18 mi em armas e equipamentos para Polícia Militar,04/01/2023,https://uniaobrasil.org.br/blog/2023/01/04/seguranca-publica-governo-de-mt-entrega-r-18-mi-em-armas-e-equipamentos-para-policia-militar/,"O governador Mauro Mendes (União Brasil) entregou, nesta terça-feira (03), mais de R$ 18 milhões em armas, viaturas e equipamentos para reforçar a Polícia Militar de Mato Grosso.Entre os armamentos entregues estão 351 fuzis Taurus de calibre 300 BLK e 326 espingardas Benelli calibre 12, para fortalecer as unidades especializadas da instituição. O governador também entregou 35 caminhonetes L200 4×4 e 127 motocicletas Honda XRE 300.“Finalmente conseguimos equipar 100% das nossas forças da Polícia Militar com a melhor pistola do mundo. Todas estão numa situação muito melhor do que estávamos há quatro anos atrás”, pontuou o governador Mauro Mendes na cerimônia. “Com todos esses equipamentos nós vamos ter, seguramente, se não a mais, uma das três polícias mais bem equipadas de todo o país”, acrescentou.Também foram disponibilizados equipamentos de tecnologia não-letal, sendo 1,7 mil granadas lacrimogêneas e 37,9 mil munições de impacto controlado. Além de equipamentos de proteção individual para os policiais militares.Os equipamentos foram adquiridos por meio do programa Mais MT e também por emendas parlamentares. Todo o montante será utilizado para ampliar as ações de prevenção e repressão à violência, e a modernização dos serviços na área da Segurança Pública. | Foto: Marcos Vergueiro/Secom-MT| Com informações do Governo de Mato Grosso e da TV Paiaguás"
Governo de Goiás lança programa para incentivar criação de empresas inovadoras,03/01/2023,https://uniaobrasil.org.br/blog/2023/01/03/governo-de-goias-lanca-programa-para-incentivar-criacao-de-empresas-inovadoras-2/,"O Governo de Goiás, administrado por Ronaldo Caiado (União Brasil), lançou o Programa de Pré-incubação e Mentoria e Apoio a Empreendimentos Inovadores (Pmaei) da Escola do Futuro do Estado (EFG). A iniciativa é voltada a startups e empreendedores de base tecnológica, e tem o objetivo de desenvolver e fomentar o ecossistema de inovação goiano.O edital busca pessoas que queiram empreender e precisam de ajuda para tirar sua ideia do papel, ou empreendedores que já tenham o seu negócio mas precisam de auxílio para desenvolver seu produto ou serviço de maneira inovadora. O edital é formado por duas frentes: o Programa de Mentoria e Apoio a Empreendimentos Inovadores (Pmaei) e o uso dos Ambientes de Inovação das EFGs.Os Ambientes de Inovação são compostos por três laboratórios. O InoveLab é um laboratório com equipamentos de última geração para o desenvolvimento de protótipos. A Pré-incubadora e Coworking são espaços para reuniões, estudo, trabalho, networking e compartilhamento de ideias. Já o Estúdio TV-Web de audiovisual é equipado com equipe técnica especializada para gravações em vídeo e áudio.Para orientar o desenvolvimento dos negócios, o Pmaei oferecerá mentorias nas áreas de Captação de Recursos, Administrativa e Financeira; Marketing, Comunicação e Vendas; Tecnologia e Inovação; Jurídica e Propriedade Intelectual.O ciclo de pré-incubação terá duração de quatro meses, com direito a até oito sessões individuais gratuitas de mentoria das áreas de interesse do candidato. As mentorias e o uso dos ambientes de inovação serão realizados de forma presencial nas instalações físicas das EFGs localizadas nos municípios de Goiânia, Aparecida de Goiânia e Santo Antônio do Descoberto.Para se inscrever o candidato precisa ser maior de idade, ter o ensino fundamental completo e ser proprietário ou sócio do negócio.A ideia ou projeto proposto deve obrigatoriamente ter caráter de inovação (conforme a Lei de Inovação – Lei Nº 10.973, de 2 de dezembro, de 2004). As inscrições devem ser feitas pelo site: https://efg.org.br/stais. O resultado preliminar sai em até 15 dias úteis após a inscrição do candidato.| Foto: Secretaria de Estado de Desenvolvimento e Inovação| Com informações da Secretaria de Estado de Desenvolvimento e Inovação do Governo de Goiás"
Manifestamos pesar pelo falecimento da presidente do União Brasil Saúde DF,03/01/2023,https://uniaobrasil.org.br/blog/2023/01/03/manifestamos-pesar-pelo-falecimento-da-presidente-do-uniao-brasil-saude-df/,"O União Brasil manifesta pesar pelo falecimento da presidente do União Brasil Saúde DF, Dany Catunda.Idealizadora do Escolhemos Viver, grupo de apoio aos portadores de câncer metastático, ela tinha 47 anos e deixa quatro filhos.Nossa solidariedade a familiares e amigos."
Marcos Rocha defende fortalecimento das políticas públicas em Rondônia,02/01/2023,https://uniaobrasil.org.br/blog/2023/01/02/marcos-rocha-defende-fortalecimento-das-politicas-publicas-em-rondonia/,"O Governador de Rondônia, Coronel Marcos Rocha (União Brasil), foi empossado neste domingo (1º) após ser reeleito durante o pleito de 2022 com mais de 458 mil votos.“O trabalho é para construir um estado desenvolvido, seguro, com maior qualidade de vida a todos. Manteremos a harmonia entre os três poderes: Executivo, Legislativo e Judiciário. Agindo com responsabilidade e transparência”, destacou durante discurso na cerimônia de posse.Marcos Rocha aproveitou o ato para reforçar o compromisso do Governo do Estado em fortalecer as políticas públicas de melhoria da qualidade de vida da população.“Agradeço a Deus por ter tido um governo de paz e harmonia, com decisões justas e honestas. O Estado segue forte, com plena atuação, alinhamento entre os Poderes, e com o apoio da população. Hoje iniciamos o ano de forma especial, com a expectativa e o compromisso de alcançarmos novas conquistas. Vamos trabalhar firmes para transformar Rondônia no melhor estado do Brasil”, afirmou o governador Marcos Rocha.Nos últimos quatro anos, Rondônia conquistou “Nota A” em solidez fiscal – dados apresentados pelo Tesouro Nacional que demonstram a força da economia do estado. Além disso, segundo o Instituto Brasileiro de Geografia e Estatistica –  IBGE, também conquistou o menor índice de desemprego da região Norte e o terceiro menor do Brasil.“Quero destacar o nosso compromisso com o desenvolvimento de Rondônia, pois cada profissional escolhido para estar à frente das secretarias do Governo têm a missão de defender os interesses da população, e fazer de verdade o que for necessário para melhorar a qualidade de vida dos rondonienses. Agindo sempre com responsabilidade e honestidade. Juntos, vamos construir anos de muito mais progresso para Rondônia”, disse o governador reeleito.| Foto: Daiane Mendonça| Com informações da Secretaria de Comunicação do Governo de Rondônia"
